id,text,label,sentiment
7678,"Used to love this app, amazing UI, simple. Definitely one of my favourite, and so helpful. This new UI thought, not for me... Too much clutter and scrolling! Tried to get used to it but its not for me, so it's time to let it go. Useful non the less, so try it, maybe it's your thing! Edit: I don't know how to answer so I'll edit and hopefully it gets trough. If I can get something back, I would like the choice to go horizontal (make it a choice on pro). A bunch of horizontal scrolls is not a problem if instead I have to do a bunch of vertical ones. Looks less intuitive to me. And I can use the go-to option, but I kinda already could and never did. I liked to scroll horizontal, because I liked the view that it gave me, and the side comparison of days on same level.",2,positive
157,"Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah",1,neutral
4076,"  I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009",2,positive
8380,"i`ve locked up a mac once or twice in my time. ok, literally once or twice.",1,neutral
3577,People are just pisssing me offf. Ugh,0,negative
2044,"On my S9+, it's started giving notifications some minutes after the event. It actually states it, e.g., ""4 minutes ago."" The time delay varies. I hear the notifications announce on time on my Huawei tablet.",1,neutral
6209,Cough drops taste gross...blaaaqhhh,0,negative
22240,Ugh what an amazing night. Time for bed! I know i`m gonna sleep well. And with no getting up early!  good night!,2,positive
1591,Great free experience! I can organize my to-do lists into projects with subtasks. It's almost like a sprint board for my life.,2,positive
824,Back is SORE... should not have done that jump last night,0,negative
4941,Don't offer to send notifications if you won't actually do it. That was the whole reason why I thought this would help me and it didn't. Will be uninstalling.,0,negative
22066,"Why would someone even do something like that, you gotta be pretty **** desperate for attention!!! lol poor keanu",0,negative
171, its the best show EVER!,2,positive
6114,    from g`s to gents season 1,1,neutral
9251,I like this apps. But I would like it better if it can show event description.,2,positive
5759,This sucks. I want wunderlist back.,0,negative
9916,Great app and the only flaw I see is that you can't yet export your data. Please make it so you can export data to something like pdf or something so I can save my entries forever,2,positive
20773, ohh I know her from church .. she got me into mcfly,1,neutral
2030,"I want to like it, but the main thing I wanted it for is location based reminders. When adding a location I hit star to save it, but they aren't saved, you have to manually enter the address every time. I don't understand why everyone gets location based notification so wrong.",1,neutral
4066,has got a degree in BS.,2,positive
15377, i don`t like to see you like this...  there must be something to make you smile...,0,negative
5213,This app is actually really handy. It really keeps me motivated. I would highly reccomend this app to anyone that has trouble staying organized.,2,positive
9859, OMG its working,2,positive
1753,_x Yepp.  Do you Like Dylan or Cole Better?,1,neutral
19397," mmmm now you`re speaking my language! (Unfortunately, in militant diet mode-am seriously thinking of  competiton-so no TB I guess",0,negative
17890, ive finished them now,1,neutral
5987,Wunderlist was more user friendly. The application sticks on one screen and won't let you close out of a list. I have to close out application completely.,1,neutral
8150,Not able to install on more than two devices. I found this frustrating as I had one phone stolen and another broke. Now I can’t download on my new phone because it’s already on the other with my main email. Does not allow another email. Not too pleased about this.,0,negative
13394,playing pet society,1,neutral
4458,"i have written 0 or 15 minutes for a 30 minute target, the app still registers it as part of a streak, even after i delete the entry. seems like its just ignoring what i tell it. also, what i really want is an hours per week target",1,neutral
2691,There is ALWAYS one JOYKILL in the crowd!    haters!,0,negative
18953," im not a supermodel, i still eat mcdonalds baby thats just me!  ****",1,neutral
23521, I can honestly say that thematic had a big part in my blogging enthusiam ~ I love being able to do what I want,2,positive
3206,_y_Tony Hey,1,neutral
5630,"my entire body hurts.  shower, hot tea and tv please..",0,negative
7," soooooo wish i could, but im in school and myspace is completely blocked",0,negative
1826,feeling so great!,2,positive
10434,Arg. Twitter API is making me crazy.,0,negative
8122,Hard to set up,0,negative
7245,Tweeting from the tarmac at Cork Airport. Delayed,0,negative
8620,  I doubt it! Boo! You always leave me behind on your awesome roadtrips!,0,negative
16882,to spend the weekend...to not spend the weekend.....that is hte question that is on my mind...,0,negative
2941,"I can't register because everytime I trie it says ""only letters from a to 
z"" and ""only numbers from 0 to 9"" but I follow that and it still says the 
same thing everytime I trie again. Probably because at the start it say 
login when im registering. Do please fix this!",1,neutral
10372,45 Pros You Should Be Following on Twitter - http://is.gd/sMbZ,1,neutral
130, Welcome!,2,positive
8290,It it good but I couldn't do simple lists. They would be in one big catagory then in a sub list and it just wasn't the format I wanted,1,neutral
24265,I work in one hour,1,neutral
4112,"sometimes i wish i were a man, i could pee were i stand, and scratch my chest, but instead? here lies a breast  hah",0,negative
10073,"House,👩🏾",2,positive
20683,_mar_mey I want cake  is it chocolate!??,1,neutral
24080,"At the doctor`s office, waiting for Dr. Sufka to see me. Tired of being sick  hope everyone else is having better Friday than me.",0,negative
10551,sighs. where`s my candy,0,negative
25249,_DIG up late again I see?  You missed a great time at Donny`s birthday... remember to call him on Monday!,1,neutral
3700,Even though I love it whenever I am doing tasks I like to do I cant play the atmosphere binaural app or the Spotify app and I always play music when I do tasks. And also I I would like naming the task feature as a way to track it. Another suggestion would be if I do more than I expected time wise going over to get more water for the extra time.,1,neutral
25874,my picture wont come up  it keeps saying thats a nice picture! but where is it??,1,neutral
12366,my 6th wedding anniversary today... so lucky to have such a gorgeous wife,2,positive
567," - You too, thanks for completing  Calvin Appreciated",2,positive
27108,saying goodbye to Papa....,0,negative
24437,feels like spammers season .....is called summer season,1,neutral
15472,Tryin to figure all this out!! LOL,1,neutral
2820," the next single is 'Hey Lady'.ok, where is my million dollars??",1,neutral
22218, why you will so little time in rio de janeiro? forgive babelfish!,1,neutral
2351,"I was a Todoist Premium user (loved Todoist) but the calendar view and list folders converted me over to TickTick Premium. I prefer TickTick's UI, widget, and task entry as well. If you like Todoist you'll like TickTick, but TickTick has some extra polish in places that I appreciate.",2,positive
10069,Easy to use and easy to keep organized!,2,positive
19175,tired goodnight everyone,1,neutral
15818,Happy Mother`s Day to all mothers!,2,positive
16772,needs a non-long distance boyfriend/girlfriend. Watching Sonny with A Chance,1,neutral
22029,_north27 http://twitpic.com/4jcjr - Mmm yummy... looks like an invitation to me,2,positive
9966,Works great most of the time however crashes when making my display size small. Google pixel. Recurring error.,2,positive
8211,"It sounded good, so I installed it. My first task is an annual subscription 
reminder. This app doesn't offer an annual reminder so, yet again, I'd have 
to use two different apps for tasks. Why can't anyone get this right.",0,negative
1119,Would even pay & advertise but I am not able to see in one view WHEN future stuff is taking place...,0,negative
5834,No search option. Mixing up of completed and incolplete tasks in list. Mismanaged,0,negative
4477,I really like this application. Very well done!  My reason for 3 and  not 5stars is the lack of any security. No option for fingerprint or pin before viewing what could be sensitive personal information.  PLEASE ADD SECURITY!,1,neutral
1326,"Enjoying a beautiful day off by hanging around the house. Pam is making a cake, but she won`t give me any",2,positive
